,id,name,company_id,amount,status,created_at,paid_at,db_id,db_company_id
7133,f0efd3f6ba095488bf2d2da2d014d9e9e757f9b7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.92,pending_payment,2019-01-02,1999-12-12,821d958dea716c0feafbea28,214e15c60cf3d66b79562923
7134,af6041b3462901c16a7f09e963cb009568206c8e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-09,1999-12-12,d5c657635ee6bb73a52dd291,214e15c60cf3d66b79562923
7135,c44c34988c1525c4b6c418af551badddb249c1d8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.13,paid,2019-04-06,2019-04-07,ea8f6ba2ae3f40ef21962193,214e15c60cf3d66b79562923
7136,7a742bd3d23e0cbf124e578b4c05d468bd60361b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.39,paid,2019-05-10,2019-05-10,6ece61e7eaced114b775bdc2,214e15c60cf3d66b79562923
7137,eadb0d3d87ea2cf4444892233d5c03890d599711,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.76,paid,2019-01-22,2019-01-23,c30ae7e2929358dbdce57828,214e15c60cf3d66b79562923
7138,d91dd8902eb055cd693a34f53d4e3f1bbecd1dd9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-10,1999-12-12,592a31c9a3febff684c02ef2,214e15c60cf3d66b79562923
7139,8d08048d0c6f3dd95b6dc7d5c0353c434eabb118,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.78,paid,2019-03-07,2019-03-07,b6b3e44aa34a9c35b53ef5e7,214e15c60cf3d66b79562923
7140,4bfa4fe5f8ee5718e6cbd859daf62fc7472f03cc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-19,1999-12-12,2815b92f37ac5786bc6d553b,214e15c60cf3d66b79562923
7141,66e4dfe368ee078f0759a610a719972f99fff2d9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-27,1999-12-12,b543e359a87802ce29aaa8e1,214e15c60cf3d66b79562923
7142,7f25558a3794204b4e111e685187753515f6d556,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.79,paid,2019-05-09,2019-05-09,641c56c76cc88598140d36e6,214e15c60cf3d66b79562923
7143,2c6e72308b4a5610af0492f3e9aff810b4e50af8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-25,1999-12-12,d4c965934ff0867b4d5b10e4,214e15c60cf3d66b79562923
7144,935e450bf2ec4f1f395a36bb7dab22565e0659f6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.01,voided,2019-05-11,1999-12-12,0bba439e30e369a5d8836119,214e15c60cf3d66b79562923
7145,06cc9edb495f617accfc4ca858cc128c20548298,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.62,pending_payment,2019-04-17,1999-12-12,cf42ff90949b0529de8af206,214e15c60cf3d66b79562923
7146,5d1cf79f3f545dc9667f2e06e83fb2dc8ed857ed,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-16,1999-12-12,c9a45f75d0667a10f366ebbb,214e15c60cf3d66b79562923
7147,0c5d51340fab24b9435f314c9f5387003b0b34e4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-27,1999-12-12,ed9d6938cb9d67929360c2c0,214e15c60cf3d66b79562923
7148,23b4bf747479806b1e746c01e90282c9369a6bfb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.51,paid,2019-04-02,2019-04-02,f12c33a62f81d2cdada300e9,214e15c60cf3d66b79562923
7149,e0857bf48d156aae52d51ed420d23fc2d71d466e,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,1598.0,paid,2019-02-20,2019-02-20,0214227b46e6d3694cbb5135,f52549e093bca421285219df
7150,9b9744e2c3bf6a0d9c3d32b8618d39834c44a832,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,128.81,paid,2019-02-13,2019-02-13,4396a5647707d58cca7fc58d,214e15c60cf3d66b79562923
7151,513d735afe1d5ebd72a0d0ac90cfd2cf83393a9b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,154.25,paid,2019-02-17,2019-02-17,a394f9c6f70e0e3448a8c4c5,214e15c60cf3d66b79562923
7152,b07f362f3af9f99d2464cd4c7645fabdd0729967,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-01-28,2019-01-28,962b7c892675e8f4bb17dd0f,214e15c60cf3d66b79562923
7153,bd00c98b37202fe3319f0aaf05f882dfd7a66288,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,132.53,paid,2019-05-06,2019-05-06,2d79ab7c5ad0133dbfc1daa5,214e15c60cf3d66b79562923
7154,959cbe0e917120bb074546f87dda0995306611ad,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.28,voided,2019-03-04,1999-12-12,3c03fe66c8ccd6d8157134fa,214e15c60cf3d66b79562923
7155,0b61a7592c12bb5a8d1af39b8c1ed8c104605e63,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-07,1999-12-12,022df1b869457ae7dafff2d6,214e15c60cf3d66b79562923
7156,4597a189491e25ba34d721344c54107e6ff11346,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,183.21,paid,2019-03-05,2019-03-05,f97a2e1efb9b7a4f1d4678b8,214e15c60cf3d66b79562923
7157,0d82cfeae02af4a5599f524f49ad8ca1bdc4fbfa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-15,1999-12-12,397a9ad5114079cecd1a34e5,214e15c60cf3d66b79562923
7158,3c38b803e506086c8ef27c7171aff6f4712b109a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.23,pending_payment,2019-03-21,1999-12-12,ad60e8db6b53377f780b27a7,214e15c60cf3d66b79562923
7159,e257c933e7c4056ac13393ea6494ec11c0d76df5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-31,1999-12-12,b646cda817aa5642d52d6c2a,214e15c60cf3d66b79562923
7160,045fbff2808270397bc925a43e67416253c44e5e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,9.51,paid,2019-03-29,2019-03-29,762ec7f865b5ee68be5a9751,214e15c60cf3d66b79562923
7161,3ae2fb04102b4d330321690a4049d31829ca0ffa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.78,paid,2019-01-25,2019-01-26,6e015d0efde3ac5390e764c6,214e15c60cf3d66b79562923
7162,73e5cff8d29a01a5665a316928fe9937018c7662,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,163.3,paid,2019-03-04,2019-03-04,50a49e543a86ee82e0bc660d,214e15c60cf3d66b79562923
7163,c60cc47b6b43c3ce27a19c49970699b0e2498807,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.2,paid,2019-05-16,2019-05-16,64c41b37f2556113251bb185,214e15c60cf3d66b79562923
7164,5b355bc57be33a92389df01817713da8d200debd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-07,2019-02-07,87ddc7094e13ddac1670bd35,214e15c60cf3d66b79562923
7165,f4ffdab663b3d4b647b419098f1a9e1640ababae,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-24,1999-12-12,59ad0f329ebf95f3fd717119,214e15c60cf3d66b79562923
7166,e20877b0049e749ae24861f49ba4ec64b2b31835,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,176.82,paid,2019-05-16,2019-05-16,115cc21c17cb4c7ed3ac07d3,214e15c60cf3d66b79562923
7167,3f949aee282320ba605b927615907e609193abd5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.02,paid,2019-02-18,2019-02-18,ad4182093ce203adcbee119a,214e15c60cf3d66b79562923
7168,ece7f64abcf66b728b758da932c1ec07932f15fc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,276.88,paid,2019-05-09,2019-05-09,aad364acabef2e770dab156d,214e15c60cf3d66b79562923
7169,ef9cc26ea9c3ad93a0ca8295b32e4ce65e0855d8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,136.53,paid,2019-04-21,2019-04-21,95c9cac37c6bae669fb78e68,214e15c60cf3d66b79562923
7170,6f173366c0f657f1a7d460e15af7ef73d7d60146,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.23,paid,2019-03-27,2019-03-27,74868a1fdb3883a778c6b2aa,214e15c60cf3d66b79562923
7171,86b066d10f9e1b222f39d64c0e388a820545b54a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-01-20,2019-01-20,f34f4f06891f45aef3aef796,214e15c60cf3d66b79562923
7172,11defb8d8884f0a8a7da9dc5d7613545cf9b78c9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.72,paid,2019-05-14,2019-05-14,301aa97ce38144c1836e7427,214e15c60cf3d66b79562923
7173,c1a2433ef2c0198bcf6ca2cf1436f3d7868da953,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.21,paid,2019-02-26,2019-02-26,78c81a1a0c7f499746712e71,214e15c60cf3d66b79562923
7174,e219f9c461d33ff002aa2be970040ddf6e7f8ea8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.75,paid,2019-02-10,2019-02-10,bb8363b7bbd7d83528392f4d,214e15c60cf3d66b79562923
7175,f1a49d04880ec0fff3ea11a7af7fb51dc2d79540,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,415.74,pending_payment,2019-01-09,1999-12-12,38a54734c9290192b35fb6bc,214e15c60cf3d66b79562923
7176,85c9d48fb0803088b2bc89f452303292611d9c7f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.09,paid,2019-02-07,2019-02-07,9a6a790dbc3226e6e66b63a8,214e15c60cf3d66b79562923
7177,50f56f4ce6b8af49e7465e0837e6abca7cc7b806,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,114.59,pending_payment,2019-05-02,1999-12-12,3269edbf6adab05336db9ec3,214e15c60cf3d66b79562923
7178,08d2f1dcea5a99bffced0816f5f9a3fb49098405,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-12,1999-12-12,4c2ce468c2b1c91e0dda25b6,214e15c60cf3d66b79562923
7179,90b0aa7eaa4d0f049f6eff69df57eb05be79a9bd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,130.45,paid,2019-04-16,2019-04-16,064ddd861da65e3cfc456813,214e15c60cf3d66b79562923
7180,088a401d216bf88b6b1526cb0bc10b007a8dc793,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,111.2,paid,2019-03-25,2019-03-25,b76f202aa797c3f7b4085b59,214e15c60cf3d66b79562923
7181,2bde4814deb1e723d96df06d4cbba7873b65b775,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.46,paid,2019-03-24,2019-03-25,8582ad2c9eaafc96b1d6b55b,214e15c60cf3d66b79562923
7182,ed918394f3c4c25b96972313ad42fb7559efbf6c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.86,paid,2019-03-04,2019-03-04,d199d5045fb523e91a68ab53,214e15c60cf3d66b79562923
7183,660cb42af10baff20f18fc606c1b5f7c19696421,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.43,paid,2019-05-18,2019-05-18,8752ce5e62b89e8be323fbec,214e15c60cf3d66b79562923
7184,f43ce1ea970d95bff996174a83ca44a759a2fffc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-29,1999-12-12,1ac98f104889667a49473b45,214e15c60cf3d66b79562923
7185,40a42dfdcb12fed29526bbe27e668ad1feb40322,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.96,paid,2019-01-05,2019-01-05,eda59b59ac260b2b0c02ac5a,214e15c60cf3d66b79562923
7186,d1af52c9fc4105e576e8ac01dc470e979fe2a30e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,363.93,paid,2019-05-18,2019-05-18,70cc067915ac7ad54a0fb747,214e15c60cf3d66b79562923
7187,da55524841c776de68ea35a3da3fda3943c9ff7e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,117.47,paid,2019-02-20,2019-02-20,d5564c67b293cbf0d9887e70,214e15c60cf3d66b79562923
7188,01572f4789ec5d3b4bac93d8e322a743b62fec0a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-21,1999-12-12,363e60f62aa6c0407581679a,214e15c60cf3d66b79562923
7189,e61c232c519892def26836781a065403cf0f1e6b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.87,paid,2019-05-06,2019-05-06,e28fd8f98028f9be412d7db6,214e15c60cf3d66b79562923
7190,a97c30fec201a9aac7c25f308d74078bf9f06213,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.41,paid,2019-03-14,2019-03-14,93d7c3ef8e383bc57366fec4,214e15c60cf3d66b79562923
7191,d1bd6bf66545099fa1c8ef04dcf93f905ba43259,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-18,1999-12-12,f066b035acf8c2db575d75f9,214e15c60cf3d66b79562923
7192,27c3f8ca9b07d797f5b8929c716850b8cf88666c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.51,paid,2019-03-12,2019-03-12,02d37cddbb8ea8523d657d5f,214e15c60cf3d66b79562923
7193,8ba2dd6cd9b676a1de9ffad5d06348dbc7c205f5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.32,voided,2019-05-20,1999-12-12,657029a3f041d46b0a2124c3,214e15c60cf3d66b79562923
7194,3c4b436ae9b05d5cd0bffc76e9a0d363ac3113c6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,1754.39,paid,2019-04-01,2019-04-01,c4da61c73254797fa9631954,214e15c60cf3d66b79562923
7195,7166b4734688c8f30ad71a3859ea271d0cdd79c0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-02-23,2019-02-23,3e775efdb4b3517dcef059a7,214e15c60cf3d66b79562923
7196,54cf21ee7b7632fdd5a57f6dabce11c9fc6dea1c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-29,1999-12-12,afcafb699c30fbafa87357fd,214e15c60cf3d66b79562923
7197,f0f88b8c1669d9cc52caabd419922a86622927d6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.34,paid,2019-05-10,2019-05-10,19c039d3d8146866d77ef3e6,214e15c60cf3d66b79562923
7198,1630c9b003e4bece2339536377123208623ef7e4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-10,2019-04-10,5acee9efd6b9dc8d6f038519,214e15c60cf3d66b79562923
7199,678dd9f1df220347abdbbd3da23e1a342bd761fa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-01,1999-12-12,3d85ac117dd6aceb4ac3c2f8,214e15c60cf3d66b79562923
7200,901576e15ae0f62aa15bc7dd889330a6a10dd92f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,1219.11,pending_payment,2019-02-10,1999-12-12,92d54765710842a79213626d,214e15c60cf3d66b79562923
7201,84e6b581f2544383ff22bca6d1d5952f08e81bd8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-02,1999-12-12,8e3d8a35cdc36e698080283f,214e15c60cf3d66b79562923
7202,d7668b53665606cedfb9219d82bd92177f831551,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-12,1999-12-12,f2114be8215f4db22d05a96a,214e15c60cf3d66b79562923
7203,94372ee8a9bdb22b193a24362481897f4a687d7f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,122.12,paid,2019-04-17,2019-04-18,d614af240e87eb6a7d3dca4e,214e15c60cf3d66b79562923
7204,811aa33b26e62311824a66790e6d146248d1c0ef,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-06,1999-12-12,eff2e015f9218e7a896a4f6a,214e15c60cf3d66b79562923
7205,5df2da3985b9cb308734aef38d97b67ecb1cba8e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.44,paid,2019-01-29,2019-01-29,47e5761131c2a6e8713f5213,214e15c60cf3d66b79562923
7206,0e7ff690a5808830be6b7910f34199c07622e83d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,291.08,voided,2019-03-08,1999-12-12,ebf9d63969e851d9d61592c0,214e15c60cf3d66b79562923
7207,bc63eb7561c9b1d8d82e51ec929edf22f1200a8e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.14,paid,2019-04-04,2019-04-04,8a61d55e7d5c1ccebea5eea2,214e15c60cf3d66b79562923
7208,c493433ad2bede491b60dac51878908e3ea637c9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,137.41,paid,2019-02-10,2019-02-10,0765f3d26693f87e0cd4bc87,214e15c60cf3d66b79562923
7209,f2487738898bb331e0dad9eb76b3dd85c5bfa6ec,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-18,1999-12-12,b75d83633410a7f1c8e786fb,214e15c60cf3d66b79562923
7210,51983b3bb52614433943bb9e74db28d3df15df20,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,96.1,paid,2019-03-09,2019-03-09,85c89c88624b1a34765ab03a,214e15c60cf3d66b79562923
7211,660653d7be9b8ae79322f9d9604a323f4ebdbc7a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,117.69,voided,2019-01-17,1999-12-12,08a0b886c6255de82462c0bd,214e15c60cf3d66b79562923
7212,fd059b689385ceea58cc8305e7238f6fcfbf39e3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-17,1999-12-12,88c4490d4632143f401fff71,214e15c60cf3d66b79562923
7213,aa7275793a6432d024e5bb529e47380127ef6724,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.36,paid,2019-01-01,2019-01-01,16ff2332f50f57c633130b84,214e15c60cf3d66b79562923
7214,6ddf0e3e16f9cbb481fe7745a5d30551281a9847,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.12,pending_payment,2019-02-08,1999-12-12,34d64664d2adbf994ffd9c75,214e15c60cf3d66b79562923
7215,19323151be2f75e61aa1f3ef02b3f6c2c0ad9838,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.91,paid,2019-05-09,2019-05-09,dd1c89b11ade9175a095f504,214e15c60cf3d66b79562923
7216,68588f148574670b92e0d199097b72972222eec1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,32.89,paid,2019-04-22,2019-04-22,0368e404cb22705d6dc167bf,214e15c60cf3d66b79562923
7217,f20a918a0eacf138c1fe4f33ec8c53aaec62389a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.48,paid,2019-03-14,2019-03-14,e4394eb35bfda7100a406e60,214e15c60cf3d66b79562923
7218,983c44887532db9652203a7f476325c662e4b405,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,136.64,voided,2019-01-21,1999-12-12,77a170455e754e42ea51c84e,214e15c60cf3d66b79562923
7219,6b0c4092d9548ba446ebc37cb44690b12213d37d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-26,1999-12-12,295ecc848595c862628f6e72,214e15c60cf3d66b79562923
7220,f5d80369fc35e72cb263b43633d889e90faaae8c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,202.4,pending_payment,2019-02-19,1999-12-12,e0a8bb55eb47f020ce89b558,214e15c60cf3d66b79562923
7221,173dc2309a94c9526f6ce7c01a8121f1a57ec8aa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.94,pending_payment,2019-04-16,1999-12-12,06badc5d9afb50d18de3355d,214e15c60cf3d66b79562923
7222,9fecc3c1b9dd3f51f13c0780abdf581c2f18f6ab,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-23,1999-12-12,a53a68ff2a6f119e4e07f2de,214e15c60cf3d66b79562923
7223,55d8d04fec8effcaa463349adaa66c2c8b0af51e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-26,1999-12-12,c78a193792e51ae2b2997470,214e15c60cf3d66b79562923
7224,776c4377cac961fe1d867591f22614a5bc9a2b14,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,159.71,paid,2019-03-28,2019-03-28,13be5f212b1ccf1450b7d7bd,214e15c60cf3d66b79562923
7225,b5a82005676f8ee898c090e8a121ac35a6611006,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.67,paid,2019-02-28,2019-02-28,3b4df8c6c4b6ca45e7c67ab7,214e15c60cf3d66b79562923
7226,52245939257a73db5eb672c6c61560d4b0e1a25f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.82,paid,2019-04-19,2019-04-19,49c352e70933a8fa1fdb4e0a,214e15c60cf3d66b79562923
7227,d660ac8ab6d483b4238814602a9ec08c1c671b45,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-04,1999-12-12,a2ffa6ce6aa7da1e591dae57,214e15c60cf3d66b79562923
7228,d28f543e299862c8100f08257621ce65deb87bca,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.23,paid,2019-01-25,2019-01-25,16bb561d715a46c3e0b7b7af,214e15c60cf3d66b79562923
7229,42771bbd3dd07c0a0ea572eac6eb245a37e577c6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.33,pending_payment,2019-04-21,1999-12-12,dff9ddf393b31e5a60ec0ef6,214e15c60cf3d66b79562923
7230,d6db19a019b1a80f209a4baddd237dfd9407e895,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,170.15,paid,2019-05-18,2019-05-18,58a7bb568a139079572ec3ef,214e15c60cf3d66b79562923
7231,fd5d54c691ace939c4f530af6685422048627bfb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-12,1999-12-12,37550f757df2c6bc203217b0,214e15c60cf3d66b79562923
7232,6dba555aa5d2d2451b92611be73c393dc5064ca0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,6.68,paid,2019-04-20,2019-04-20,f713f3575e094f2ff80fbcd0,214e15c60cf3d66b79562923
7233,5d2bcc5041d9d428c56c222545f42258554f2bd2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,2178.03,pending_payment,2019-03-06,1999-12-12,bdd882d4ff63edbfaa914db3,214e15c60cf3d66b79562923
7234,176a48ec8b8e7b5d1dc7184eaa72d656f8f2e5e1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.61,paid,2019-03-05,2019-03-05,67e3d786b2e59c176d9832d6,214e15c60cf3d66b79562923
7235,8a8d0a8f5865e809e0f29887e504a4f920883f3c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-03,1999-12-12,e3d50a89a7edc396deb9864c,214e15c60cf3d66b79562923
7236,d9a6696d608df9f71417f5f16d38b640af6cbc2d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.54,paid,2019-01-29,2019-01-29,eefa175770e1b68b1f497e5c,214e15c60cf3d66b79562923
7237,945b4bbfd68d38c6ad317936126855cc267dcb39,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,10403.28,paid,2019-02-01,2019-02-01,fdfb2daf85bfac65c56b94ff,214e15c60cf3d66b79562923
7238,c28ee76ca0184d49c5ba8c5cf9708b84e3c3031d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-01,1999-12-12,8f5c0894631f6d9cf9e6b757,214e15c60cf3d66b79562923
7239,224552693ad682c313d94eb581eb74fe2610f6ea,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,197.91,paid,2019-03-01,2019-03-01,523972e34371c33580765167,214e15c60cf3d66b79562923
7240,7a6fd75745418b3f158327449ca2858c6cd90ada,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.07,paid,2019-05-06,2019-05-06,4c65187afb63cfd68688a85a,214e15c60cf3d66b79562923
7241,877c9fa9c6e043efa74bcf753aefd99999c8c7c1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,voided,2019-02-15,1999-12-12,13b0045a33caeef7a4acfe92,214e15c60cf3d66b79562923
7242,a06dc56700da16f4cd1619f30903f969baec66f2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-11,1999-12-12,a7653c6e13a8a8282445da02,214e15c60cf3d66b79562923
7243,807b29a9bed8d5c7f07db1df62e80a287c792c3d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.14,paid,2019-01-28,2019-01-28,d774ddc70a92262efbea6975,214e15c60cf3d66b79562923
7244,ca082362c522e156821acf680ae39abf2f405fcf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.87,paid,2019-02-26,2019-02-26,5e933d35935bcdce31a5aa9d,214e15c60cf3d66b79562923
7245,9d8400fae388c7f3020c5a214338c88898e84385,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.19,paid,2019-02-25,2019-02-25,923172e6e8acf5aaddd54552,214e15c60cf3d66b79562923
7246,f44d7a47e1b9718148fbcf666c958de312507338,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,250.99,pending_payment,2019-02-23,1999-12-12,49b804859a68faffb628f3b1,214e15c60cf3d66b79562923
7247,753a0757b35129b86e76d5c9dc24ff69bfda7e33,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-22,1999-12-12,92bdfad7429f0a6656a9f043,214e15c60cf3d66b79562923
7248,5673e6e2f92bd2b7d6291b73a9c6c9b915b93bfd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.69,voided,2019-01-25,1999-12-12,2841ddc849b896eed8f36e6c,214e15c60cf3d66b79562923
